language_name,language_synonym,approximate_latitude_of_language_variety,approximate_longitude_of_language_variety,state_territory
WERGAIA ,"Wergaia, Wergaya, Jupagalk, Maligundidj, Warke Warke, Wotjobalek, Buibatjali, Buibatyalli, Djadjala, Gnallbagootchyourl, Gourrbaluk, Iyattyala, Kurm me lak, Malikunditji, Malleegunditch, Tjatijala, Tyattyalla, Wattyabullak, Wimmera tribe, Woitu bullar, Worjoballuk, Wotjo ba laiuruk, Wotjobaluk, Woychibirik, Wudjubalug, Wuttyabullak, Wuttyuballeak, Warka tyalli, Weika tyalli, Wakaua, Mirdiragoort: evidently related to Wotti wotti dialect, Wirtu, Wirtoo, Wengen marongeitch, Wereka tyalli, Wereka, Worgaia, Kulin",-35.868519702683,142.12073571642,VIC
Ngintait ,"Meru, Ngawait, Erawirungand, Rankbirit, Ngaralta, Nganguruku, Ngaiawung, Inteck, Merri, Ngintadj, Nutcha, Takadok, Ngindadj, Taakadoch:Mildura tribe, Pintra, Yac yoc, Arthon, Neds Corner Station, Murray River dialect",-34.37300823327,141.10844268946,SA
Yuyu ,"Ngarrket, Narrinyeri, Jarijari, Jere jere, Juju, Nyerri nyerri, Yairy yairy, Yari yari, Yariki luk, Yarikiluk, Yariyari, Yarre yarre, Yarree Yarree, Yarreyarre, Yerre Yerre, Yerreyerre, Yerri yerri, Yerriyerri, Yerry yerry, YurraYurra, Yu Yu, Erawirung, Jirau, Eraweerung, Eramwir rangu, Erawiruck, Jeraruk, Yerraruck, Yirau, Yiran, Pomp malkie, Meru, You you, Rankbirit, Wilu, Willoo",-34.098823177692,140.99932761004,NSW
Ramindjeri ,"Ngarrindjeri, Jarildukald, Meintangk, Pirtulun, Tanganukald, Warki, Ramindjerar, Ramingara, Raminyeri, Ramong, Tarbanawulun, Tarbanawalun, Ramindjari, Raminjeri, Rormear, Wirramu mejo, Narrinyeri part",-35.460734760189,138.71124925468,SA
Dhauwurd Wurrung^ ,"Kuurn Kopan Noot, Gournditch Mara, Gu:nditj mara, Dhautgart, wurru, Gunditjmara, Dhauwurd Wurung, Gundidjmara, Dhaurwurd Wurrung, Dhauhurtwurru, Gournditch mara, Gournditchmara, Gundidj, Gurndidjmara, Gurndidy, Gurnditjmara, Gurnditschmara, Kirurndit, Ku:nditjmara, Kunditjmara, Kuurn kopan noot, Kuurnkopannoot, Ngutuk, Nil can cone deets, Port Fairy tribe, Spring Creek tribe, Tourahonong, Villiers tribe, Weeritch Weeritch, Gurndidj, Dhauwurd wurrung as a dialect name  Dhauwurd wurrung, Dhauhurru, Thaguwurung, Tyaupurt wurung, Tyapurtwuru, Dhahurtwurru, Dhauwert woorong, Thauwertwoorong, Dauwert woorong, Dhauhwurru, Dhau urt wuru, Thaghurt wuru, Thagurtwurung, Ta ha hurrur, Dhauhurt wurru, Dhauurdwuru language, Gurnditj",-38.155612905976,141.53965852318,VIC
Djadjala ,"Meintangk, Meintank, Painbali, Wotjobaluk, Potaruwutj, Tattiara blacks, Tatiara tribe, Jatjalli, Tyat tyalli, Pine Plain language, Pine Plain tribe, Tyattyalli, Tatchalle, Tyat tyal la, Tyattyalla, Tyatyalli language, Tyatyalla, Tjatjala, Iyattyala, Wotjo ba laiuruk, Wuttya bullak, Wuttyuballeak, Buibatjali, buibaty alli, Wattyabullak, Woychibirik, Woitu bullar, Tjatijala, Tyatty alla, Kurm me lak, Wimmera tribe, Gourrbaluk, Gnallba gootchyourl, Malikun ditj, Malleegunditch, Potangola, Polin junga, Jaran, Yaran, Tatiara, Tattayarra, Tatiarra, Dadiera, Tyatyalli, Tyeddyuwurru, Wirigirek, Wereka, Wereka tyalli, Werekarait, Wergaia, Wra gar ite, Kangara balak, Cangarabaluk, Coolucooluk, Padtha way tribe",-35.560478105223,141.68283739565,VIC
Jari Jari ,"Jarijari, Juju, Yairy yairy, Yarikiluk, Yariyari, Yarreyarre, Yerre Yerre, Yerreyerre, Yerriyerri, YurraYurra Yuyu, Yurra Yurra, Yari Yari, Yerree, Yerree tribe, Yarry yarry, Mildura dialect, Yairy Yairy, Yeiri Yeiri, Iraiprim, Yaraprim, Yaraiprim, Yairry Yairy, Yari yari, Yirri Yirri, Yerra tyalli, Yeary yeary, Jere jere, Yarree Yarree, Yarre yarre, Yerri yerri, Yerre yerre, Yerry yerry, Nyerri nyerri, Yariki luk",-34.766081042768,141.72827942585,VIC
Jari Jari ,"Jarijari, Juju, Yairy yairy, Yarikiluk, Yariyari, Yarreyarre, Yerre Yerre, Yerreyerre, Yerriyerri, YurraYurra Yuyu, Yurra Yurra, Yari Yari, Yerree, Yerree tribe, Yarry yarry, Mildura dialect, Yairy Yairy, Yeiri Yeiri, Iraiprim, Yaraprim, Yaraiprim, Yairry Yairy, Yari yari, Yirri Yirri, Yerra tyalli, Yeary yeary, Jere jere, Yarree Yarree, Yarre yarre, Yerri yerri, Yerre yerre, Yerry yerry, Nyerri nyerri, Yariki luk",-34.766081042768,141.72827942585,NSW
Keerray Woorroong^ ,"Giraiwurung, Kirae, Bolaga, Bolagher, Colongulac tribe, Dantgurt, Dautgart, Dyargurt, Jarcoort, Kirawirung, Kirrae, Kirraewuurong, Kirrea, Konoug willam, Manmait, Mount Shadwell tribe, Ngutuk, Ngutung, Tantgort, Targurt, Warntallin, Girrea, Kii Wuurong, Kirrae Wuurong, Kirrae wuurong, Kirrae wuurong blood lip tribe, Kirrim kirrim wuurong, Kirru wurru, Kiri wurru, Kiriwoorong language, Girriwurru, Kir:ae, Giri wurung, Kirroe wurrong Blood Lip tribe, Kir:re, Gunditjmara",-38.039752101252,142.88012655456,VIC
Djab Wurrung^ ,"Djabwurrung, Jab wurrung, Pirt Koopen Noot, Djabwurung, Tjapwurong, Dyabwurung, Tyapwurru, Chaapwurru, Pirtkopannoot, Purteetchally, Punoinjon, Kolor, Chaap Wuurong, Chaap wuurong, Chaa wuurong, Tjapwurung, Tyapwuru, Djabwuru, Pirt kopan noot, Pirt kopen noot, Purteet chally, Punoin jon, Nutcheyong, Buninjon, Kolor Kuurndit, Kooloor, Kolorer, Girri wurra, Hopkins River Tribe, Wonnin dialect, Bolakngat, Bolagher, Knindowurong",-37.774215035757,142.33662986865,VIC
Knenknenwurrung ,"Djadjawurung, Djappuminyon, Jaara, Jajaurung, Jajowerong, Jajowerrong, Jajowrung, Jajowurrong, Jardwa, Jurobaluk, Knenknenwurro, Knindowurrong, Nirababaluk, Nirabaluk, Panyod, Yaara, Yardwa tyalli, Yaura, Yayauring, Jajarung, Jajowrong, Jajoworrong, Ngengenwurung, Jaadwa, Ngengen wurrung, Ningin wurrou, Ninginwurrow, Nin ye noo rong, Nin ye noo ron, Nin yin woo rong, Ning we oo now er rong, Nin ying woor un, Ning yin woor, rong, Nin yin woor un, Nin yin, woor, run, Knen knen wurrong, Kneu kneu wurro, Knenkorenwurro, Knen knen wurro, Knen knen worrong, Knenkoren wurro, Ngenngenwurruo, Nindakke dou rong, Nindakke dow rong, Nindakkedowrong, Knen knen wuru, Knen knen dialect, Knin knin waru, Knin knin wuru, Knen koren wuro, Knen koren wurro, Nginanginawooro, Ngina Ngina Wooro, Kuen koren werro, Natti Yallook & Stuart Mill dialect, Hamilton dialect, Mount Rouse dialect, Hopkins River dialect, Nin Nin wurrou, Nin Nin Wurrou, Knindowurong, Ngengenwur, Ngenngen wurro, Knin Knin Wurrou, Ngengenwurrung, Ja:rewe, Mukja:dwen, Yartwur, Yarawain, Mukjarawaint, Ngengenwuru, Nandatjali, Nundatyalli, Kneu Kneu wurro, Milang burn, Djappuminyou; Djappuninyou, Dallundeer, Bulukwuro, Boolucburer, Portbulluc, Morton Plains tribe, Brapkut, Murra murra barap",-37.066689779363,142.85944955413,VIC
Jardwadjali^ ,"Marditjali, Djadjawuru, Djadjawurung, Djappuminyon, Djendjuwuru, Ja jow er ong, Jaara, Jaburara, Jaburara ngaluma, Jajaorong, Jajaurung, Jajowerang, Jajowerong, Jajowerrong, Jajoworrong, Jajowrong, Jajowrung, Jajowurong, Jajowurrong, Jarjoworong, Jarrung Jarrung, Jurobaluk, Knenknenwurro, Knindowurrong, Konin, Lewurru, Lunyingbirrwurrkgooditch, Madoitja, Marduidji, Milamada, Monulgundeech, Monulgundeedh, Nirababaluk, Nirabaluk, Panyod, Pilawin, Tarra, Tarrang, Tjedjuwuru, Tyeddyuwurru, Wainawonga, Waula, Yaara, Yabola, Yang, Yardwa tyalli, Yarrayowurro, Yaura, Yayauring, Yayaurung, Jardwa, Jaadwa, Yaadwa, Yartwur, Yardwatyalli, wagwa tyalli, Yagwa tyalli, Yappa yappa dyalli, Yarawain, Ja:rewe, Ja:dwe, Jadwe, Jardwee, Jawaa, Jadwee, Yaity people, Yaitch language, Nurndar dialect, Nundatyalli, Nunda nunda tyalli, Nunda tyalli, Nandatjali, Mukja:dwen, Mukjarawaint, Mukjaranaint, Mukjarravaint, Muk jarawaint, Muk jara weint, Mukjarrawaint, Unk Jarawaint, Mukjaraivant, Mukjarawamt, Mokepille, Brapkut language, Richardson River tribe, Richardson Valley blacks, Morton Plains tribe, Lake Wallace & neighbourhood dialect, Lake Wallace tribe, Keribial barap, Madimadi, Marditali, Worangarait, Worangarit, Wrangarait, Wintjabarap, Mardidjali, Werrumbrook, Ngengenwuru, Ngenngen wurro, Knindowurong, Knenkorenwurro, Knen knen wurrong, Kneu Kneu wurro, Milang burn, Djappuminyou; Djappuninyou, Dallundeer, Bulukwuro, Boolucburer, Portbulluc, Brapkut, Murra murra barap",-36.723325263873,142.5688852326,VIC
Dadi Dadi ,"Dardi Dardi, Tati Tati, Ta tati, Tatitati, Dadidadi, Tarte Tarte, Tar te tar te, Tar de Tarde, Darthy Darthy, Taa Tatty, Darthy darthy, Darty darty, Darty Darty, Ta ta thi, Tatati, Nimp mam wern, Tatathi, Tati tati thi, Tati tati tee, Tati tati ti, Darti Darti, Datti datti, Tartie tartie, Dhadatthee dialect, Ta Tathi, Tar tarthee, Darti darti, Ta Ta thi, Ta tathi, Euston tribe, Tata tata, Tati tati, Yitsa, Tathati, Tataty, Tatatha, Tatai, Taa tatty, Tunggut, Tati, Dadi dadi, Tati Tait, Dardidardi, Tharrthi-Tharrthi (Wafer & Lissarrague 2008).",-34.777634567882,142.83846342026,NSW
Dadi Dadi ,"Dardi Dardi, Tati Tati, Ta tati, Tatitati, Dadidadi, Tarte Tarte, Tar te tar te, Tar de Tarde, Darthy Darthy, Taa Tatty, Darthy darthy, Darty darty, Darty Darty, Ta ta thi, Tatati, Nimp mam wern, Tatathi, Tati tati thi, Tati tati tee, Tati tati ti, Darti Darti, Datti datti, Tartie tartie, Dhadatthee dialect, Ta Tathi, Tar tarthee, Darti darti, Ta Ta thi, Ta tathi, Euston tribe, Tata tata, Tati tati, Yitsa, Tathati, Tataty, Tatatha, Tatai, Taa tatty, Tunggut, Tati, Dadi dadi, Tati Tait, Dardidardi, Tharrthi-Tharrthi (Wafer & Lissarrague 2008).",-34.777634567882,142.83846342026,VIC
Wadawurrung,"Wadha wurrung, Wuddyawurru, Witouro, Kurung, Wadawurung, Wataurung, Bengali, Borumbeet Bulluk, Buniyong, Wada wurung, Wada wurrung, Wadawio, Waddorow, Waddowro, Wadjawuru, Wadourer, Wadthaurung, Waitowrung, Wardy yallock, Warra, Wathaurang, Wathaurung, Wathurung, Watorrong, Wiityahuurong, Witaoro, Witawurong, Witoura, Witowro, Witowurong, Witowurrong, Witowurrung, Witowurung, Witswrong, Wittyawhuurong, Woddowro, Woddowrong, Wollowurong, Woodowro, Wothowurong, Wuddyawurra, Wudja:wuru, Wudjawuru, Wudjawurung, Wudthaurung, Wadhurung, Wathawurung, Watowrong, Wartorong, Wotowrong, Watourong, Wat r ong, Woddow row, Wad thou rong, Waddow ro, Waddow, Wattowrong, Wattouerong, Wadthowrong, Wadthourong, Wadourong, Watouring, Waturong, Witowrong, Wadawerang, Waddowwerrer, dowwerrer, wer, rer, Wartarang, Wartowerang, Wartowerong, Wartow werang, Wartowrong, tow, rong, Waterwrong, Wortowerong, Watawerong, Woolowrong, Wor tow ong, Worerong, Wad dow wer rer, Wad dow wer rong, Wod, Watowerong, Waddowerong, Wad dowerong, Waddowerang, Wadong, Wadoung, Wadouro, Wadowrong, Wot tow rong, Witourong, Wadower, Wadowio, Wodowro, Widowra, Widoura, Wadowro, Wadoora, Wawtowerang, Wartowong, Wotowerong, Woodowrow, Wodourow, Wodowo, Geelong, Geelong Bay tribe, Geelong tribe, Corio natives, Wiitya whuurong, Djilong, Wod dow ro, Wudhurung, Wudhaurung, Wudhauwurung, Wadthawurung, Watchaora, Wuddiau rung, Wudthawurung, Wud tha wrung, Wuddyawea, Wudtharung, Wodowrong, Wito wu rrong, Wataurun, Wudjawuwu, Woddowerong, Woodcole tribe, Widouro, Watha wurrung, Waltaurun, Wudjawurong, Wuddjawurro, Woithurong, Wudthaurun, Woltrowurong, Watdjurang, Wathourung, Wadawurrung , Wadiwid, Wadawrang, Wateran, Water ang, Watowerang, Wadthaurang, Woddoro, Wotherwurong, Wittowurrung, Witaioro, Wad ja wurru, Wud ja warra, Wadja wurrung, Witherwerong, Wittoro, Wad dow er er, Wit ya whaurung, Wada wurung Clark 1990:309] Wathawurrung, Wod dowrong, Wudja wurung, Buninyong, Wathawurrung, Wadawurrung, Wathaurong ",-37.838172450317,143.92119964125,VIC
Portaulun ,"Birdawulung, Pomunfs, Poomunda, Portawulum, Putjin, Warawalda, Warawalde, Welindjeri, Welinyeri, Wellington tribe, Bordawulung, Portawulun, Potawolin, Pomunda",-35.351719986995,139.20426516764,SA
Gulidjan ,"Kolakngat, Kolitjon, Gulagngad, Bungilearney Colagiens, Colac conedeet, Coligan, Colijon, Colongulac, Golagngad, Karakoi, Karakoo, Kolac gnat, Kolae, Kolidjon, Koligon, Kolijon, Kolocgnat, Kulidyan, Lolifon, Lolijon, Kolacgnat, the tribe of the Colac, Col li yon tribe, Coligon tribe, Koligiate tribe, Kolack tribe, Collijon, Caligun, Calogien, Caligan, Kolifan, Koligian, Do lai jin, Colybin, Coligen, Caligon, Colijan, Colejohn, Kotigin, Kolijin, Koligan, Colack natives, Kolifon tribe, Coladjin, Calligans, Colligans, Colagins, Colack, Colac tribe, Bungilcarney colagians, Warrion tribe, Colac dialect, Kolakgnat, Kolac ngat, Colack blacks, Kullidyan, Kolaknat, Kolaknat tribe, Colajin, Coladjins, Kirakoi tribe, Karakoi tribe, Koladgin, Coar tribe, Col lai jin",-38.228208868419,143.69559753363,VIC
Dja Dja Wurrung,"Jaja wurrung, Djadjawurung, Le Wurung, Jaara, Yaara, Yaura, Yayauring, Jajaurung, Jajowurrong, Jajowrung, Jajowerong, Jajowrong, Jajoworrong, Jurobaluk, Nirabaluk, Nirababaluk, Panyod, Knenknenwurro, Djadja wurrung, Jajawong, Jargow er ong, Dadowong, Jar gow wer rong, Dardowrong, Dar dow, wer ong, Tatowrong, Tattowrong, Tellouurong, Jujourong, Jargowerang, Dardowerong, Dar, dower, ong, dow, wer, Dardowerang, Jarjoworong, Jajawerong, Jarjourong, Jajororung, Tar, tow, rong, not Jargowerong, Jargowrong, Jajourong, Jarjowrong, Jajaorog, Ja jow er ong, Loddon tribe, Loddon blacks, Jim Crow tribe, Jajauwurung, Jajaiowrung, Jajawurung, Lowurrong, Jajauwurong, Jajiwrong, Jajowurung, Jajawrung, Jajaurong, Ja jau wurung, Jajawrong, Ja jau rong, Jajauworung, Jajau worung, Ja jow wurong, Jajauwong, Jajauwrong, Ja jau rung, Jajawerung, Ja jau, Jajow wurung, Jajowong, Lewurru, Tyeddyawurru, Tyeddyuwurru, Tyeddywurru, Tyeddyuwurung, Lewurung, Djudjawurung, Ya ya dyalli, Ya ya tyalli, Yajaurung, Jajowerang, Jajau rung, Jajauwrung, Yayaurung, Jara, Jajoweroung, Ja Jowerong, Djadjawurru, Djadjuwurru, Djadjuwuru, Djadjawuru, Djedawuru, Lewuru, Yeyowong, Yeyawong, Djadja:wurung, Jajawurong, Jajaworung, Jarawurung, Yarrayowurro, Jajaorong, Jajowurong, Tjedjuwuru, Djendjuwuru, Jajaweroung, Jaara equates with Jajawurong, Yarra yowurro dialect, Jajoeroung, Jajaworrung, Jaja wurrong, Jajowurron, Jayawurron, Dja Dja Wrung, Da dow rong, Jajo wurong, Jarrung Jarrung, Tarrang, Tarra, Yabola, Monul gundeech, Monulgundeedh, Pilawin, Yang, Lunying birrwurrkgooditch",-36.795610548766,143.67485285062,VIC
Weki Weki ,"Piangil, Biangil, Watiwati, Wathiwathi, Watthiwatthi, Wattewatte, Watty watty, Wotti wotti, Withaija, Wohdi Wohdi, Woani, Woonyi, Dacournditch",-35.03671570025,143.36223132433,NSW
Weki Weki ,"Piangil, Biangil, Watiwati, Wathiwathi, Watthiwatthi, Wattewatte, Watty watty, Wotti wotti, Withaija, Wohdi Wohdi, Woani, Woonyi, Dacournditch",-35.03671570025,143.36223132433,VIC
Boonwurrung ,"Bun wurrung, Bunorong, Barrabool, Boonerwrung, Boon oor rong, Boongerong, Boonoor ong, Boonoorong, Boonurrong, Bunuron, Bunurong, Bunwurru, Bunwurung, Gippsland dialect, Mordialloc tribe, Putmaroo, Putnaroo, Thurung, Toturin, Boatnairo, Boatnarro, Bonurong, Bonnings, Boonnong, Boomerang, Port Phillip Aborigines, Bon gar rong, Bon ga rong, Boom ner wrong, Boomerong, Boonerong, Boong wer rong, Bounworong, Boonwoorong, Boonworong, Bonwarry, Westernport blacks, Boong, er, rong, ong, Bonwerong, Boormarong, Boonmerong, Bon worong, Boonmorong, Bon wrogon, Boonrong, Boongerang, Boon, ger, Boonwo rong, Western Port tribe, Boonurong, Bonwrong, Boungerong, Bournourong, Boongurong, Boonguerong, Boonwerung, Boonwerong, Boomeronge, Boon wurong, Coast tribe, Bun wurru, Boon wurung, Borawong, Bunoorong, Boonerang, Bunarong, Bunerong, Bunwurong, Bunwurra, Boonoorung, Boonworung, Boonwurrong, Bonourong, Bunerung, Boonooroong, Burinyung-balluk, Mayone-balluk, Ngaruk-willam, Yowenjerre, Yawen-djirra, Yallock-bullock, Yalukit Willam, Yalukit Willeem",-38.459569464285,145.57532287595,VIC
Woiwurrung ,"Wuy wurrung, Woiworung, Wurundjeri, Coolies, Coraloon, Djadjuwuru, Gungung willam, Gunungwillam, Kukuruk, Kurunjang, Mort Noular, Mortnoular, Ngarukwillam, Nuthergalla, Oorongie, Oorongir, Urunjeri, Waarengbadawa, Wainworra, Wairwaioo, Warerong, Warorong, Warwaroo, Wavoorong, Wawoo rong, Wawoorong, Wawurong, Wawurrong, Wciwurru, Woeewoorong, Woeewoorung, Woeworung, Woiwurong, Woiwurra, Woiwurrong, Woiwurru, Woiwuru, Woiwurung, Wooeewoorong, Wowerong, Wurrundyirra baluk, Wurrunjeri, Wurunjeri, Wurunjerri, Wurunjerri baluk, Yarra Yarra, Wuywurrung, Woi wurrung, Jagger jagger tribe, Jagger Jagger tribe, Dutigalla, Dutagall, Jaga Jaga tribe, Jacky Jacky tribe, Worworong, Port Phillip tribe, Jacka Jacka tribe, Wave ver rong, Waverong, Waverang, Waworong, Wavorong, Wavarong, Wavererong, Wawarong, Waoorong, Wa wo rong, Wa ver ong, Melbourne dialect, Douta Galla, Nuther Galla, Wooworong, Warworong, Wowoorong, Waworung, Woovoorong, Wayoerong, Woeworong, Wawaurrong, Yarra Yarra tribe, Doutta Galla tribe, Nuther Galla tribe, Melbourne tribe, Bayry Binip tribe, Yarra tribe, Jigga Jigga tribe, Port Phillip blacks, Wa woorong, Yarra River tribe, Woeywurong, Woe wurung, Woewurung, Woey wurung, Woi wurung, Woi wurru, Woi worung, Wawroonong, Woeworun, Woiwoeung tribe, Kukeruk, Warweroo, Woewurong, Woi Wurung, Wauerong, Woororong, Woe wu rrong, Waewarung, Woi wurrong, Woewo rung, Wavoo rong, Yarra Yarra Coolies, Yarra, N uther Galla",-37.742203254354,145.29321753758,VIC
Taungurung ,"Dhagung wurrung, Taungurong, Daundwurrung, Minjambuta, Thagunworong, Thaguwurru, Daguwuru, Taguniourung, Dhauhurtwurru, Ngooraialum, Nguralngbula, Mouralungbula, Gnurellean, Ooralim, Butherbaluk, Yawangillam, Yauungillam, Yowangillam, Thagawurung, Thagungwurrung, Woiwuru, Ta oungurong, Taguwuru, Thagunworung, Thagu wurru, Daguwura, Taguniorung, Targunwurung, Tongwo ronga, Jhongworong, Tauonyirong, Darngoorang, Ngurai alum, Yawang illam, Yowang illam, Butherabaluk, Bootheraboolok, Nerboolok, Moogulum buk, Mogullum bitch",-37.031597879012,145.47972072017,VIC
Jabulajabula / Yabula Yabula,"Yabala Yabala, Narinari, Pangerang, Yabola, Yabulla, Yabbilyabbila, Yabbil Yabbila, Yabula, Yabula yabula, Yillib Yilliba, Yullaba Yullaba, Joti jota, Jabalajabala, Jabula jabula, Yabulayabula, Panggarang, Pangorang, Pangurang, Pine gorine, Pine go rine, Pinegerine, Pinegorong, Bangerang, Banjga ranj, Pallaganmiddah, Yaballa, Ya bula yabula, Waningotbun, Maragan, Owanguttha, Yurt Yoorta, Moiraduban, Moitheriban",-35.710963758832,145.10714333715,VIC
Jabulajabula / Yabula Yabula,"Yabala Yabala, Narinari, Pangerang, Yabola, Yabulla, Yabbilyabbila, Yabbil Yabbila, Yabula, Yabula yabula, Yillib Yilliba, Yullaba Yullaba, Joti jota, Jabalajabala, Jabula jabula, Yabulayabula, Panggarang, Pangorang, Pangurang, Pine gorine, Pine go rine, Pinegerine, Pinegorong, Bangerang, Banjga ranj, Pallaganmiddah, Yaballa, Ya bula yabula, Waningotbun, Maragan, Owanguttha, Yurt Yoorta, Moiraduban, Moitheriban",-35.710963758832,145.10714333715,NSW
Brataualung ,"Kurnai, Bratauolung, Brabralung, Braiakaulung, Ganai, Krauatungalung, Tatungalung, Brada:wulung, Bradowoolong, Bratanolung, Brataua, Nulit, Tarrawarrachal, Tarrawarracka, Tarrawarrackel, Bradawurung, Brataolung, Bradowooloong",-38.715777074482,146.44779852508,VIC
Ngaralda ,"Meru, Ngaralta, Ngawait, Erawirungand, Rankbirit, Ngintait, Nganguruku, Ngaiawung, Agaraltu, Brabirawilung, Ngaralt, Ngaraltu, Wanakald, Wanaulum, Wanaulun, Wanjakalde, Wanyakalde, Wunyakalde",-35.01894863785,139.22841134723,SA
Brayakaulung,"Kurnai, Braiakaulung, Brabralung, Bratauolung, Ganai, Krauatungalung, Tatungalung, Braiakolung, Brajagawulung, Brayakaboong, Brayakau, Breagalong, Nulit, Brayagawulung, Braiakaolung",-37.872508382336,146.57962700743,VIC
Tatungalung ,"Kurnai, Brabralung, Braiakaulung, Bratauolung, Ganai, Krauatungalung, Bouliboul, Bundahwark kani, Dadungalung, Gunggala dhang, Karnathun, Krauatun kurnai, Kroatungolung, Krow ithun koolo, Krowathun Koolung, Muk dhang, Nulit, Tatoongolong, Tatung, Tatunga, Tatungolung, Thang quai, Thangguai, Thangkwai, Tirtalawakani, Tirthung, Boul boul",-38.087571819028,147.44091157658,VIC
Gundungerre / Yaithmathang,"Jaitmatang, Djilamatang, Duduroa, Kandangora, Omeo tribe, Theddora, Yaitmathang, Balangamida, Brajerak, Dhudhuroa, Dyinning middhang, Ginning matong, Gundanara, Gundanora, Jadjmadang, Jaithmathang, Jaitmathang, Jandangara, Jeenong metong, Kandangoramittung, Muddhang, Mudthang, Tharamirttong, Tharamittong, Tharomattay, Theddora mittung, Theddoramittung, Ya itma thang, Yaitmatheng, Yadjmadhang, man, Yai-itma-thang",-36.723575468469,147.5218958785,NSW
Gundungerre / Yaithmathang,"Jaitmatang, Djilamatang, Duduroa, Kandangora, Omeo tribe, Theddora, Yaitmathang, Balangamida, Brajerak, Dhudhuroa, Dyinning middhang, Ginning matong, Gundanara, Gundanora, Jadjmadang, Jaithmathang, Jaitmathang, Jandangara, Jeenong metong, Kandangoramittung, Muddhang, Mudthang, Tharamirttong, Tharamittong, Tharomattay, Theddora mittung, Theddoramittung, Ya itma thang, Yaitmatheng, Yadjmadhang, man, Yai-itma-thang",-36.723575468469,147.5218958785,VIC
Dhudhuroa ,"Djiningmiddang tribe, possible further name: Yaithmathang, Jaitmatang, Duduroa, Djilamatang, Kandangora, Omeo tribe, Theddora, Yaitmathang, Dhudhruwa, Dhuduroa, Do, dor, dee, Dodora, Dodoro, Toutourrite, Theddora mittung, Duduruwa, Tharamirttong, Tharamittong, Tharo mattay, Jeenong metong, Dyinning middhang, Ginning matong",-36.364168507212,147.69259522264,VIC
Brabralung ,"Kurnai, Braiakaulung, Bratauolung, Ganai, Krauatungalung, Tatungalung, Brabiralung, Brabirawilung, Brabirrawulung, Brabolong, Brabrawurung, Brabriwoolong, Brabrolong, Brabrolung, Bundah Wark Kani, Bundhul Wark Kani, Muk thang, Tirtalowakani, Tirthung, Wakeruk, Ganay Muk Thang, Muk Thang, Mukthang, man",-37.498574078915,147.32841259972,VIC
Ngarigu / Ngarigo,"Ngarrugu, Walgalu, Bemeringal, ""Boombala tribe"", Bradjerak, Brajerak, Brajeran, ""Cooma tribe"" Currak da bidgee, Garego, Guramal, Gurmal, ""Menero tribe"", Murring, Narigo, Ngarago, Ngaragu, Ngarego, Ngarico, Ngarroogoo, Ngarrugo, Ngaruku, Ngaryo, Ngundura, Nguramal, Ngarruga, Currak da bidgee, Gur mal, Brajerang, Bombala tribe, Menero tribe, Cooma tribe, Ngairgo",-35.902188353656,148.76737453036,ACT
Ngarigu / Ngarigo,"Ngarrugu, Walgalu, Bemeringal, ""Boombala tribe"", Bradjerak, Brajerak, Brajeran, ""Cooma tribe"" Currak da bidgee, Garego, Guramal, Gurmal, ""Menero tribe"", Murring, Narigo, Ngarago, Ngaragu, Ngarego, Ngarico, Ngarroogoo, Ngarrugo, Ngaruku, Ngaryo, Ngundura, Nguramal, Ngarruga, Currak da bidgee, Gur mal, Brajerang, Bombala tribe, Menero tribe, Cooma tribe, Ngairgo",-35.902188353656,148.76737453036,NSW
Ngarigu / Ngarigo,"Ngarrugu, Walgalu, Bemeringal, ""Boombala tribe"", Bradjerak, Brajerak, Brajeran, ""Cooma tribe"" Currak da bidgee, Garego, Guramal, Gurmal, ""Menero tribe"", Murring, Narigo, Ngarago, Ngaragu, Ngarego, Ngarico, Ngarroogoo, Ngarrugo, Ngaruku, Ngaryo, Ngundura, Nguramal, Ngarruga, Currak da bidgee, Gur mal, Brajerang, Bombala tribe, Menero tribe, Cooma tribe, Ngairgo",-35.902188353656,148.76737453036,VIC
